time, util
1665, 0.61084
1666, 0.613221
1667, 0.616017
1668, 0.618795
1669, 0.621739
1670, 0.624687
1671, 0.627276
1672, 0.630133
1673, 0.633236
1674, 0.635952
1675, 0.638545
1676, 0.641348
1677, 0.644138
1678, 0.647118
1679, 0.650198
1680, 0.653651
1681, 0.656958
1682, 0.659616
1683, 0.663048
1684, 0.665989
1685, 0.669102
1686, 0.672365
1687, 0.675426
1688, 0.678605
1689, 0.681752
1690, 0.68519
1691, 0.688774
1692, 0.692198
1693, 0.695574
1694, 0.698708
1695, 0.702029
1696, 0.70552
1697, 0.709016
1698, 0.712836
1699, 0.716423
1700, 0.719783
1701, 0.723612
1702, 0.727318
1703, 0.731118
1704, 0.73515
1705, 0.739499
1706, 0.742888
1707, 0.747012
1708, 0.751304
1709, 0.75529
1710, 0.75921
1711, 0.762997
1712, 0.766619
1713, 0.770924
1714, 0.775208
1715, 0.779514
1716, 0.784367
1717, 0.788901
1718, 0.794098
1719, 0.798706
1720, 0.803716
1721, 0.808462
1722, 0.814055
1723, 0.819517
1724, 0.824395
1725, 0.830362
1726, 0.835901
1727, 0.841443
1728, 0.848238
1729, 0.853996
1730, 0.860163
1731, 0.866131
1732, 0.872235
1733, 0.878335
1734, 0.884457
1735, 0.891462
1736, 0.897705
1737, 0.90454
1738, 0.911782
1739, 0.918979
1740, 0.926107
1741, 0.933565
1742, 0.941318
1743, 0.948716
1744, 0.956374
1745, 0.963455
1746, 0.963455
1747, 0.963455
1748, 0.963455
1749, 0.963455
1750, 0.963455
1751, 0.963455
1752, 0.963455
1753, 0.963455
1754, 0.963455
1755, 0.908118
1756, 0.216448
1757, 0.217466
1758, 0.218317
1759, 0.219352
1760, 0.220539
1761, 0.221564
1762, 0.222319
1763, 0.223159
1764, 0.224144
1765, 0.225251
1766, 0.225999
1767, 0.226837
1768, 0.227743
1769, 0.228695
1770, 0.229681
1771, 0.230648
1772, 0.231617
1773, 0.232447
1774, 0.233519
1775, 0.234669
1776, 0.235967
1777, 0.236955
1778, 0.238285
1779, 0.239218
1780, 0.240266
1781, 0.241336
1782, 0.242729
1783, 0.243569
1784, 0.244892
1785, 0.246012
1786, 0.247091
1787, 0.248177
1788, 0.249122
1789, 0.250053
1790, 0.251329
1791, 0.252602
1792, 0.253403
1793, 0.254381
1794, 0.255431
1795, 0.256739
1796, 0.258034
1797, 0.258991
1798, 0.260152
1799, 0.261249
1800, 0.262462
1801, 0.263842
1802, 0.264908
1803, 0.26605
1804, 0.267269
1805, 0.268489
1806, 0.2699
1807, 0.270939
1808, 0.272075
1809, 0.272995
1810, 0.274058
1811, 0.275123
1812, 0.27631
1813, 0.277649
1814, 0.278802
1815, 0.279674
1816, 0.280779
1817, 0.28195
1818, 0.283183
1819, 0.284171
1820, 0.285438
1821, 0.286792
1822, 0.287858
1823, 0.289057
1824, 0.29015
1825, 0.291269
1826, 0.292562
1827, 0.293678
1828, 0.294909
1829, 0.296034
1830, 0.297152
1831, 0.298578
1832, 0.300215
1833, 0.301332
1834, 0.302634
1835, 0.303493
1836, 0.304703
1837, 0.30618
1838, 0.307406
1839, 0.308673
1840, 0.31013
1841, 0.31137
1842, 0.312743
1843, 0.314135
1844, 0.315077
1845, 0.316294
1846, 0.317333
1847, 0.318592
1848, 0.319899
1849, 0.321445
1850, 0.322579
1851, 0.324118
1852, 0.325202
1853, 0.326759
1854, 0.328067
1855, 0.329609
1856, 0.330626
1857, 0.33228
1858, 0.333465
1859, 0.334796
1860, 0.336026
1861, 0.337547
1862, 0.338726
1863, 0.339919
1864, 0.341198
1865, 0.342605
1866, 0.344136
1867, 0.345758
1868, 0.347298
1869, 0.34868
1870, 0.350161
1871, 0.351666
1872, 0.353082
1873, 0.354477
1874, 0.355637
1875, 0.357085
1876, 0.358613
1877, 0.360011
1878, 0.361487
1879, 0.363026
1880, 0.364794
1881, 0.366357
1882, 0.368125
1883, 0.369848
1884, 0.371398
1885, 0.372885
1886, 0.37436
1887, 0.375666
1888, 0.376872
1889, 0.378138
1890, 0.379926
1891, 0.381575
1892, 0.383536
1893, 0.385295
1894, 0.386885
1895, 0.388359
1896, 0.389738
1897, 0.391247
1898, 0.392809
1899, 0.39442
1900, 0.396219
1901, 0.398015
1902, 0.399327
1903, 0.40095
1904, 0.402453
1905, 0.404323
1906, 0.405822
1907, 0.407269
1908, 0.408887
1909, 0.41072
1910, 0.412166
1911, 0.413919
1912, 0.415988
1913, 0.417646
1914, 0.419128
1915, 0.420971
1916, 0.422807
1917, 0.424537
1918, 0.426447
1919, 0.428239
1920, 0.429886
1921, 0.431603
1922, 0.433153
1923, 0.435125
1924, 0.436713
1925, 0.438482
1926, 0.440335
1927, 0.442205
1928, 0.44385
1929, 0.445547
1930, 0.447597
1931, 0.448952
1932, 0.450295
1933, 0.451691
1934, 0.453127
1935, 0.454802
1936, 0.456342
1937, 0.457674
1938, 0.459227
1939, 0.460469
1940, 0.461656
1941, 0.463093
1942, 0.464612
1943, 0.466068
1944, 0.467569
1945, 0.468963
1946, 0.470701
1947, 0.472522
1948, 0.474328
1949, 0.475983
1950, 0.477418
1951, 0.479274
1952, 0.481215
1953, 0.483031
1954, 0.48485
1955, 0.486877
1956, 0.488619
1957, 0.490518
1958, 0.492343
1959, 0.49427
1960, 0.496262
1961, 0.498261
1962, 0.500025
1963, 0.501797
1964, 0.503575
1965, 0.505681
1966, 0.508049
1967, 0.510257
1968, 0.512187
1969, 0.51416
1970, 0.516374
1971, 0.518458
1972, 0.520521
1973, 0.522494
1974, 0.524552
1975, 0.526564
1976, 0.528629
1977, 0.530739
1978, 0.532675
1979, 0.534973
1980, 0.537249
1981, 0.539235
1982, 0.541703
1983, 0.543808
1984, 0.546216
1985, 0.54836
1986, 0.550303
1987, 0.552361
1988, 0.555108
1989, 0.557398
1990, 0.559471
1991, 0.561838
1992, 0.564522
1993, 0.566922
1994, 0.569191
1995, 0.571392
1996, 0.573685
1997, 0.576094
1998, 0.578309
1999, 0.580423
2000, 0.582591
2001, 0.584937
2002, 0.587298
2003, 0.590151
2004, 0.592423
2005, 0.594912
2006, 0.597171
2007, 0.599433
2008, 0.601264
2009, 0.603856
2010, 0.60662
2011, 0.609652
2012, 0.611756
2013, 0.613817
2014, 0.616178
2015, 0.618239
2016, 0.620486
2017, 0.622774
2018, 0.624757
2019, 0.626893
2020, 0.629216
2021, 0.631665
2022, 0.633868
2023, 0.636294
2024, 0.63838
2025, 0.640647
2026, 0.643207
2027, 0.64613
2028, 0.6485
2029, 0.651477
2030, 0.654074
2031, 0.656841
2032, 0.659631
2033, 0.662454
2034, 0.664954
2035, 0.667801
2036, 0.670562
2037, 0.673261
2038, 0.676294
2039, 0.679324
2040, 0.682486
2041, 0.685526
2042, 0.688407
2043, 0.692115
2044, 0.695263
2045, 0.698499
2046, 0.701769
2047, 0.705236
2048, 0.708847
2049, 0.712563
2050, 0.715934
2051, 0.719412
2052, 0.722881
2053, 0.726469
2054, 0.730638
2055, 0.734449
2056, 0.738076
2057, 0.742288
2058, 0.745844
2059, 0.749276
2060, 0.753296
2061, 0.756737
2062, 0.760872
2063, 0.76515
2064, 0.768885
2065, 0.772969
2066, 0.776781
2067, 0.780916
2068, 0.785771
2069, 0.789694
2070, 0.794595
2071, 0.798998
2072, 0.803715
2073, 0.808486
2074, 0.813345
2075, 0.81823
2076, 0.823398
2077, 0.828432
2078, 0.834023
2079, 0.839281
2080, 0.844989
2081, 0.85033
2082, 0.855936
2083, 0.861797
2084, 0.867907
2085, 0.873755
2086, 0.879649
2087, 0.88575
2088, 0.891919
2089, 0.896905
2090, 0.90235
2091, 0.907165
2092, 0.912541
2093, 0.91733
2094, 0.922421
2095, 0.927922
2096, 0.93355
2097, 0.939365
2098, 0.944943
2099, 0.949764
2100, 0.95591
2101, 0.960977
2102, 0.960977
2103, 0.960977
2104, 0.960977
2105, 0.960977
2106, 0.960977
2107, 0.960977
2108, 0.960977
2109, 0.960977
2110, 0.960977
2111, 0.960977
2112, 0.960977
2113, 0.214699
2114, 0.215757
2115, 0.216816
2116, 0.217628
2117, 0.218309
2118, 0.219363
2119, 0.2203
2120, 0.221259
2121, 0.222293
2122, 0.223205
2123, 0.224248
2124, 0.225247
2125, 0.226237
2126, 0.227378
2127, 0.228139
2128, 0.229031
2129, 0.229969
2130, 0.23097
2131, 0.232022
2132, 0.233135
2133, 0.233802
2134, 0.23475
2135, 0.235483
2136, 0.236372
2137, 0.237409
2138, 0.238373
2139, 0.239507
2140, 0.240415
2141, 0.241523
2142, 0.242327
2143, 0.243284
2144, 0.244245
2145, 0.245184
2146, 0.24615
2147, 0.247148
2148, 0.248213
2149, 0.2492
2150, 0.250153
2151, 0.251342
2152, 0.252523
2153, 0.253447
2154, 0.254437
2155, 0.255511
2156, 0.256659
2157, 0.257827
2158, 0.258862
2159, 0.259958
2160, 0.261062
2161, 0.261928
2162, 0.262931
2163, 0.263943
2164, 0.265283
2165, 0.266691
2166, 0.267725
2167, 0.269186
2168, 0.270351
2169, 0.271367
2170, 0.272553
2171, 0.273938
2172, 0.274999
2173, 0.27608
2174, 0.277508
2175, 0.278597
2176, 0.279867
2177, 0.280863
2178, 0.282194
2179, 0.283411
2180, 0.284458
2181, 0.285499
2182, 0.286605
2183, 0.287625
2184, 0.288836
2185, 0.289921
2186, 0.291301
2187, 0.292553
2188, 0.293618
2189, 0.295006
2190, 0.296217
2191, 0.297699
2192, 0.299173
2193, 0.300293
2194, 0.301769
2195, 0.302836
2196, 0.304318
2197, 0.305707
2198, 0.306757
2199, 0.308038
2200, 0.309187
2201, 0.310695
2202, 0.312061
2203, 0.313349
2204, 0.314426
2205, 0.315472
2206, 0.316617
2207, 0.318183
2208, 0.319692
2209, 0.321017
2210, 0.32219
2211, 0.323489
2212, 0.324967
2213, 0.32632
2214, 0.327689
2215, 0.328989
2216, 0.330698
2217, 0.332155
2218, 0.333484
2219, 0.334863
2220, 0.336358
2221, 0.337922
2222, 0.339343
2223, 0.340765
2224, 0.342129
2225, 0.343671
2226, 0.344966
2227, 0.346363
2228, 0.348022
2229, 0.349291
2230, 0.350883
2231, 0.352506
2232, 0.353862
2233, 0.35519
2234, 0.35661
2235, 0.357978
2236, 0.359492
2237, 0.360938
2238, 0.362419
2239, 0.36404
2240, 0.365652
2241, 0.367639
2242, 0.369186
2243, 0.370809
2244, 0.372605
2245, 0.37411
2246, 0.375791
2247, 0.37745
2248, 0.379159
2249, 0.380705
2250, 0.382128
2251, 0.383678
2252, 0.385586
2253, 0.387336
2254, 0.38863
2255, 0.390163
2256, 0.391743
2257, 0.393112
2258, 0.394779
2259, 0.396255
2260, 0.397522
2261, 0.398955
2262, 0.400574
2263, 0.402442
2264, 0.404008
2265, 0.406033
2266, 0.407824
2267, 0.409561
2268, 0.411286
2269, 0.41297
2270, 0.414999
2271, 0.416403
2272, 0.41819
2273, 0.419641
2274, 0.421372
2275, 0.422824
2276, 0.424671
2277, 0.426495
2278, 0.428653
2279, 0.430633
2280, 0.432389
2281, 0.434423
2282, 0.436483
2283, 0.438803
2284, 0.440823
2285, 0.442646
2286, 0.444214
2287, 0.44576
2288, 0.447692
2289, 0.449303
2290, 0.451115
2291, 0.45304
2292, 0.454904
2293, 0.456946
2294, 0.458632
2295, 0.46036
2296, 0.462083
2297, 0.463609
2298, 0.465409
2299, 0.46719
2300, 0.46889
2301, 0.470853
2302, 0.472568
2303, 0.474539
2304, 0.476479
2305, 0.478322
2306, 0.480019
2307, 0.482159
2308, 0.48426
2309, 0.486077
2310, 0.487927
2311, 0.48986
2312, 0.491937
2313, 0.494319
2314, 0.496273
2315, 0.498291
2316, 0.500641
2317, 0.502339
2318, 0.504259
2319, 0.506363
2320, 0.508186
2321, 0.510363
2322, 0.512463
2323, 0.514405
2324, 0.516482
2325, 0.518665
2326, 0.520733
2327, 0.522726
2328, 0.525002
2329, 0.527394
2330, 0.529613
2331, 0.531956
2332, 0.533863
2333, 0.536084
2334, 0.538282
2335, 0.540201
2336, 0.542891
2337, 0.544963
2338, 0.547159
2339, 0.549154
2340, 0.551162
2341, 0.553639
2342, 0.556149
2343, 0.558475
2344, 0.560972
2345, 0.563797
2346, 0.565919
2347, 0.568469
2348, 0.570921
2349, 0.573229
2350, 0.575386
2351, 0.577523
2352, 0.580045
2353, 0.582139
2354, 0.584804
2355, 0.587289
2356, 0.589791
2357, 0.592383
2358, 0.594666
2359, 0.596873
2360, 0.59901
2361, 0.601688
2362, 0.603825
2363, 0.606266
2364, 0.609128
2365, 0.611648
2366, 0.614358
2367, 0.61721
2368, 0.62009
2369, 0.622576
2370, 0.625037
2371, 0.627765
2372, 0.630352
2373, 0.632803
2374, 0.635817
2375, 0.638781
2376, 0.641618
2377, 0.644302
2378, 0.647435
2379, 0.650476
2380, 0.653491
2381, 0.656612
2382, 0.659837
2383, 0.663202
2384, 0.665961
2385, 0.669059
2386, 0.672363
2387, 0.675582
2388, 0.678886
2389, 0.682601
2390, 0.686006
2391, 0.689891
2392, 0.693143
2393, 0.696499
2394, 0.699826
2395, 0.703585
2396, 0.7075
2397, 0.710997
2398, 0.714779
2399, 0.718158
2400, 0.721242
2401, 0.725311
2402, 0.728555
2403, 0.732171
2404, 0.735766
2405, 0.739817
2406, 0.743826
2407, 0.747923
2408, 0.751931
2409, 0.75631
2410, 0.76072
2411, 0.765111
2412, 0.769557
2413, 0.77426
2414, 0.778661
2415, 0.783103
2416, 0.787486
2417, 0.792383
2418, 0.797255
2419, 0.802138
2420, 0.807273
2421, 0.812514
2422, 0.8174
2423, 0.822538
2424, 0.82729
2425, 0.832679
2426, 0.837695
2427, 0.84328
2428, 0.848897
2429, 0.85497
2430, 0.859848
2431, 0.864879
2432, 0.870912
2433, 0.877085
2434, 0.883472
2435, 0.889902
2436, 0.896733
2437, 0.902974
2438, 0.910067
2439, 0.916834
2440, 0.923881
2441, 0.930741
2442, 0.938163
2443, 0.945975
2444, 0.953714
2445, 0.961847
2446, 0.964192
2447, 0.964192
2448, 0.964192
2449, 0.964192
2450, 0.964192
2451, 0.964192
2452, 0.964192
2453, 0.964192
2454, 0.964192
2455, 0.964192
2456, 0.215408
2457, 0.216397
2458, 0.21729
2459, 0.218343
2460, 0.219445
2461, 0.220577
2462, 0.221479
2463, 0.22246
2464, 0.223397
2465, 0.224523
2466, 0.225757
2467, 0.226733
2468, 0.227828
2469, 0.228703
2470, 0.22992
2471, 0.230981
2472, 0.231847
2473, 0.23283
2474, 0.23402
2475, 0.234988
2476, 0.236105
2477, 0.237031
2478, 0.238452
2479, 0.239525
2480, 0.240887
2481, 0.242129
2482, 0.243264
2483, 0.244297
2484, 0.245227
2485, 0.246307
2486, 0.247483
2487, 0.248359
2488, 0.249517
2489, 0.250583
2490, 0.251759
2491, 0.253009
2492, 0.254063
2493, 0.255229
2494, 0.256237
2495, 0.257356
2496, 0.25867
2497, 0.259736
2498, 0.260916
2499, 0.262183
2500, 0.263149
2501, 0.26446
2502, 0.265757
2503, 0.266751
2504, 0.267862
2505, 0.269006
2506, 0.27047
2507, 0.271554
2508, 0.272891
2509, 0.27402
2510, 0.275052
2511, 0.276131
2512, 0.277138
2513, 0.278282
2514, 0.279229
2515, 0.280221
2516, 0.281387
2517, 0.282797
2518, 0.283921
2519, 0.285141
2520, 0.286373
2521, 0.287605
2522, 0.288704
2523, 0.289772
2524, 0.290917
2525, 0.292174
2526, 0.293428
2527, 0.294584
2528, 0.295874
2529, 0.296953
2530, 0.29825
2531, 0.29962
2532, 0.300553
2533, 0.301593
2534, 0.303027
2535, 0.304474
2536, 0.305783
2537, 0.307123
2538, 0.30847
2539, 0.309521
2540, 0.310936
2541, 0.312355
2542, 0.313828
2543, 0.315335
2544, 0.316669
2545, 0.318105
2546, 0.319403
2547, 0.321009
2548, 0.322662
2549, 0.324247
2550, 0.325896
2551, 0.327186
2552, 0.328439
2553, 0.329594
2554, 0.331107
2555, 0.332523
2556, 0.333604
2557, 0.335001
2558, 0.336725
2559, 0.33784
2560, 0.339156
2561, 0.34069
2562, 0.342302
2563, 0.343959
2564, 0.345327
2565, 0.346958
2566, 0.348203
2567, 0.34974
2568, 0.351609
2569, 0.353179
2570, 0.354893
2571, 0.356341
2572, 0.357771
2573, 0.359239
2574, 0.360681
2575, 0.362174
2576, 0.363798
2577, 0.365096
2578, 0.366395
2579, 0.367829
2580, 0.369502
2581, 0.371017
2582, 0.372585
2583, 0.37416
2584, 0.375687
2585, 0.377044
2586, 0.37876
2587, 0.380266
2588, 0.381843
2589, 0.383604
2590, 0.385355
2591, 0.386861
2592, 0.388476
2593, 0.390311
2594, 0.392038
2595, 0.393825
2596, 0.395546
2597, 0.397324
2598, 0.398967
2599, 0.400698
2600, 0.402373
2601, 0.404223
2602, 0.406378
2603, 0.408196
2604, 0.409897
2605, 0.411874
2606, 0.413546
2607, 0.415207
2608, 0.416878
2609, 0.418273
2610, 0.42005
2611, 0.421863
2612, 0.423784
2613, 0.425724
2614, 0.427474
2615, 0.429481
2616, 0.431041
2617, 0.432873
2618, 0.434758
2619, 0.436406
2620, 0.437655
2621, 0.439514
2622, 0.441249
2623, 0.44305
2624, 0.444611
2625, 0.446376
2626, 0.448231
2627, 0.449827
2628, 0.45169
2629, 0.453255
2630, 0.454678
2631, 0.456323
2632, 0.457991
2633, 0.459871
2634, 0.461754
2635, 0.463421
2636, 0.465231
2637, 0.466986
2638, 0.469051
2639, 0.470782
2640, 0.472499
2641, 0.474234
2642, 0.476058
2643, 0.478141
2644, 0.480117
2645, 0.48192
2646, 0.483831
2647, 0.485614
2648, 0.487708
2649, 0.48991
2650, 0.491589
2651, 0.493667
2652, 0.495679
2653, 0.497749
2654, 0.499644
2655, 0.501377
2656, 0.503386
2657, 0.505315
2658, 0.507471
2659, 0.509661
2660, 0.51162
2661, 0.513746
2662, 0.516097
2663, 0.518651
2664, 0.520804
2665, 0.52314
2666, 0.52541
2667, 0.52741
2668, 0.529447
2669, 0.531557
2670, 0.53332
2671, 0.53528
2672, 0.537274
2673, 0.539352
2674, 0.541618
2675, 0.544232
2676, 0.546714
2677, 0.549087
2678, 0.551554
2679, 0.554212
2680, 0.556486
2681, 0.55873
2682, 0.561038
2683, 0.563596
2684, 0.565995
2685, 0.568067
2686, 0.570733
2687, 0.573041
2688, 0.575745
2689, 0.578179
2690, 0.580788
2691, 0.583348
2692, 0.585758
2693, 0.588086
2694, 0.590905
2695, 0.593379
2696, 0.596217
2697, 0.598756
2698, 0.601334
2699, 0.603762
2700, 0.606643
2701, 0.609125
2702, 0.612007
2703, 0.615032
2704, 0.617883
2705, 0.620602
2706, 0.62371
2707, 0.626386
2708, 0.629495
2709, 0.632465
2710, 0.634801
2711, 0.637922
2712, 0.640972
2713, 0.644268
2714, 0.647112
2715, 0.650137
2716, 0.653131
2717, 0.656618
2718, 0.659719
2719, 0.662983
2720, 0.666153
2721, 0.669171
2722, 0.672427
2723, 0.67585
2724, 0.679035
2725, 0.682608
2726, 0.685707
2727, 0.689315
2728, 0.692377
2729, 0.695718
2730, 0.699259
2731, 0.702847
2732, 0.705721
2733, 0.70912
2734, 0.71255
2735, 0.715848
2736, 0.719182
2737, 0.722926
2738, 0.725892
2739, 0.72932
2740, 0.733266
2741, 0.736869
2742, 0.740637
2743, 0.744374
2744, 0.748112
2745, 0.751976
2746, 0.755381
2747, 0.760071
2748, 0.764054
2749, 0.768553
2750, 0.773314
2751, 0.777632
2752, 0.78191
2753, 0.786924
2754, 0.790886
2755, 0.795421
2756, 0.800117
2757, 0.805191
2758, 0.810038
2759, 0.8149
2760, 0.819643
2761, 0.825165
2762, 0.830597
2763, 0.836242
2764, 0.841601
2765, 0.847872
2766, 0.853756
2767, 0.859372
2768, 0.865776
2769, 0.872319
2770, 0.878472
2771, 0.884827
2772, 0.891081
2773, 0.897972
2774, 0.905182
2775, 0.911961
2776, 0.919517
2777, 0.927087
2778, 0.934796
2779, 0.942777
2780, 0.949725
2781, 0.957195
2782, 0.958563
2783, 0.958563
2784, 0.958563
2785, 0.958563
2786, 0.958563
2787, 0.958563
2788, 0.958563
2789, 0.958563
2790, 0.958563
2791, 0.958563
2792, 0.213412
2793, 0.214396
2794, 0.215264
2795, 0.21628
2796, 0.217206
2797, 0.218177
2798, 0.219201
2799, 0.220289
2800, 0.221596
2801, 0.222441
2802, 0.223332
2803, 0.224422
2804, 0.225404
2805, 0.226422
2806, 0.227227
2807, 0.22809
2808, 0.229482
2809, 0.230757
2810, 0.231724
2811, 0.232978
2812, 0.233976
2813, 0.235056
2814, 0.236368
2815, 0.237646
2816, 0.238684
2817, 0.239765
2818, 0.240687
2819, 0.241832
2820, 0.242741
2821, 0.243589
2822, 0.244914
2823, 0.246197
2824, 0.247388
2825, 0.248647
2826, 0.249701
2827, 0.251183
2828, 0.252447
2829, 0.253812
2830, 0.255063
2831, 0.256005
2832, 0.257171
2833, 0.258199
2834, 0.2593
2835, 0.26074
2836, 0.26198
2837, 0.263266
2838, 0.2649
2839, 0.265894
2840, 0.267136
2841, 0.268394
2842, 0.269598
2843, 0.270738
2844, 0.271847
2845, 0.273308
2846, 0.274397
2847, 0.275202
2848, 0.276454
2849, 0.277509
2850, 0.278958
2851, 0.279896
2852, 0.281152
2853, 0.282414
2854, 0.283593
2855, 0.284787
2856, 0.285866
2857, 0.28717
2858, 0.288365
2859, 0.289503
2860, 0.290699
2861, 0.291928
2862, 0.293113
2863, 0.294199
2864, 0.29532
2865, 0.296564
2866, 0.297935
2867, 0.299373
2868, 0.300365
2869, 0.301703
2870, 0.302893
2871, 0.304316
2872, 0.305583
2873, 0.306902
2874, 0.308246
2875, 0.30967
2876, 0.311053
2877, 0.31243
2878, 0.313866
2879, 0.315357
2880, 0.316853
2881, 0.318213
2882, 0.319712
2883, 0.321072
2884, 0.322293
2885, 0.323984
2886, 0.325171
2887, 0.326914
2888, 0.328178
2889, 0.329513
2890, 0.330932
2891, 0.332382
2892, 0.333982
2893, 0.33587
2894, 0.337176
2895, 0.338553
2896, 0.339765
2897, 0.341302
2898, 0.342974
2899, 0.34466
2900, 0.345973
2901, 0.347642
2902, 0.349039
2903, 0.350578
2904, 0.351896
2905, 0.353277
2906, 0.354886
2907, 0.356636
2908, 0.358315
2909, 0.359837
2910, 0.361241
2911, 0.362959
2912, 0.364389
2913, 0.365748
2914, 0.367465
2915, 0.369006
2916, 0.370318
2917, 0.37226
2918, 0.373693
2919, 0.375157
2920, 0.376566
2921, 0.378272
2922, 0.380014
2923, 0.381719
2924, 0.383184
2925, 0.384927
2926, 0.386549
2927, 0.387962
2928, 0.38972
2929, 0.391351
2930, 0.393355
2931, 0.394949
2932, 0.396341
2933, 0.398008
2934, 0.399753
2935, 0.401292
2936, 0.403138
2937, 0.404952
2938, 0.406767
2939, 0.408429
2940, 0.410419
2941, 0.411999
2942, 0.413703
2943, 0.415355
2944, 0.41718
2945, 0.418935
2946, 0.420762
2947, 0.422378
2948, 0.424007
2949, 0.425871
2950, 0.427642
2951, 0.429122
2952, 0.43071
2953, 0.432828
2954, 0.434592
2955, 0.436621
2956, 0.438346
2957, 0.440358
2958, 0.442346
2959, 0.444269
2960, 0.446027
2961, 0.447957
2962, 0.449945
2963, 0.452061
2964, 0.454112
2965, 0.45613
2966, 0.457983
2967, 0.459674
2968, 0.461434
2969, 0.463344
2970, 0.465063
2971, 0.46709
2972, 0.468988
2973, 0.470869
2974, 0.472635
2975, 0.474364
2976, 0.475939
2977, 0.477902
2978, 0.479861
2979, 0.482174
2980, 0.484437
2981, 0.486503
2982, 0.488379
2983, 0.490365
2984, 0.492592
2985, 0.494631
2986, 0.496781
2987, 0.498611
2988, 0.500449
2989, 0.502429
2990, 0.504546
2991, 0.506403
2992, 0.508619
2993, 0.51059
2994, 0.512616
2995, 0.514342
2996, 0.516385
2997, 0.518638
2998, 0.520732
2999, 0.522665
3000, 0.524569
3001, 0.526745
3002, 0.528914
3003, 0.531628
3004, 0.534019
3005, 0.536262
3006, 0.538286
3007, 0.540435
3008, 0.542167
3009, 0.544261
3010, 0.546583
3011, 0.549117
3012, 0.551283
3013, 0.553622
3014, 0.556056
3015, 0.558954
3016, 0.561495
3017, 0.563621
3018, 0.566126
3019, 0.568605
3020, 0.571274
3021, 0.573981
3022, 0.576474
3023, 0.579066
3024, 0.581766
3025, 0.584037
3026, 0.586964
3027, 0.589051
3028, 0.591482
3029, 0.59427
3030, 0.596838
3031, 0.599262
3032, 0.601967
3033, 0.604832
3034, 0.607545
3035, 0.610314
3036, 0.612897
3037, 0.615479
3038, 0.618629
3039, 0.621757
3040, 0.624448
3041, 0.627246
3042, 0.629881
3043, 0.632667
3044, 0.635871
3045, 0.638908
3046, 0.642053
3047, 0.644991
3048, 0.648017
3049, 0.651374
3050, 0.654175
3051, 0.656903
3052, 0.659874
3053, 0.662739
3054, 0.666544
3055, 0.6694
3056, 0.672471
3057, 0.675794
3058, 0.679139
3059, 0.682351
3060, 0.685947
3061, 0.689272
3062, 0.692452
3063, 0.695859
3064, 0.699583
3065, 0.703113
3066, 0.706445
3067, 0.709941
3068, 0.713063
3069, 0.716387
3070, 0.719939
3071, 0.723423
3072, 0.727271
3073, 0.730445
3074, 0.734575
3075, 0.738579
3076, 0.742384
3077, 0.746192
3078, 0.750571
3079, 0.755422
3080, 0.759562
3081, 0.764157
3082, 0.768354
3083, 0.773501
3084, 0.778081
3085, 0.782355
3086, 0.78723
3087, 0.792058
3088, 0.796728
3089, 0.801837
3090, 0.806786
3091, 0.812447
3092, 0.817571
3093, 0.822534
3094, 0.827928
3095, 0.833341
3096, 0.838601
3097, 0.844282
3098, 0.849705
3099, 0.855569
3100, 0.861382
3101, 0.867459
3102, 0.873754
3103, 0.880043
3104, 0.886286
3105, 0.892955
3106, 0.899396
3107, 0.906324
3108, 0.913419
3109, 0.920915
3110, 0.928622
3111, 0.936395
3112, 0.943783
3113, 0.951485
3114, 0.9589
3115, 0.966699
3116, 0.96815
3117, 0.96815
3118, 0.96815
3119, 0.96815
3120, 0.96815
3121, 0.96815
3122, 0.96815
3123, 0.96815
3124, 0.96815
3125, 0.96815
3126, 0.96815
3127, 0.449525
3128, 0.215859
3129, 0.216847
3130, 0.217711
3131, 0.218971
3132, 0.219956
3133, 0.220843
3134, 0.221831
3135, 0.223121
3136, 0.224209
3137, 0.225062
3138, 0.225893
3139, 0.227374
3140, 0.228332
3141, 0.229566
3142, 0.23067
3143, 0.231713
3144, 0.232853
3145, 0.234079
3146, 0.235355
3147, 0.236319
3148, 0.237334
3149, 0.238579
3150, 0.239622
3151, 0.240861
3152, 0.241984
3153, 0.243261
3154, 0.244357
3155, 0.24543
3156, 0.246423
3157, 0.247632
3158, 0.248955
3159, 0.250004
3160, 0.251204
3161, 0.252191
3162, 0.25351
3163, 0.254618
3164, 0.255733
3165, 0.256982
3166, 0.258022
3167, 0.259259
3168, 0.260224
3169, 0.261263
3170, 0.262178
3171, 0.263284
3172, 0.264378
3173, 0.265657
3174, 0.266791
3175, 0.267914
3176, 0.268972
3177, 0.270499
3178, 0.271757
3179, 0.273112
3180, 0.274353
3181, 0.275613
3182, 0.276683
3183, 0.277706
3184, 0.2789
3185, 0.280007
3186, 0.281414
3187, 0.282684
3188, 0.283937
3189, 0.28518
3190, 0.286593
3191, 0.287697
3192, 0.288907
3193, 0.290151
3194, 0.291321
3195, 0.292369
3196, 0.293552
3197, 0.294968
3198, 0.296221
3199, 0.297444
3200, 0.298785
3201, 0.299876
3202, 0.301123
3203, 0.302553
3204, 0.303882
3205, 0.305631
3206, 0.306694
3207, 0.307999
3208, 0.309335
3209, 0.310594
3210, 0.312063
3211, 0.313482
3212, 0.314687
3213, 0.315855
3214, 0.317203
3215, 0.318543
3216, 0.319895
3217, 0.321058
3218, 0.322355
3219, 0.323632
